iteration,PG_cost,PGGL_cost
471,7348.0,7471.0
472,7339.0,7476.0
473,7337.0,7466.0
474,7333.0,7446.0
475,7336.0,7469.0
476,7332.0,7437.0
477,7339.0,7451.0
478,7345.0,7423.0
479,7337.0,7426.0
480,7339.0,7435.0
481,7342.0,7429.0
482,7333.0,7419.0
483,7335.0,7429.0
484,7332.0,7415.0
485,7334.0,7425.0
486,7332.0,7412.0
487,7350.0,7403.0
488,7341.0,7412.0
489,7339.0,7416.0
490,7328.0,7404.0
491,7320.0,7409.0
492,7332.0,7406.0
493,7332.0,7397.0
494,7326.0,7400.0
495,7328.0,7400.0
496,7342.0,7402.0
497,7330.0,7389.0
498,7338.0,7397.0
499,7322.0,7408.0
500,7336.0,7404.0
501,7326.0,9051.0
502,7316.0,8155.0
503,7324.0,7876.0
504,7332.0,7750.0
505,7325.0,7689.0
506,7335.0,7658.0
507,7328.0,7646.0
508,7332.0,7596.0
509,7340.0,7575.0
510,7316.0,7557.0
511,7301.0,7571.0
512,7316.0,7552.0
513,7325.0,7531.0
514,7309.0,7511.0
515,7318.0,7506.0
516,7322.0,7494.0
517,7305.0,7486.0
518,7309.0,7478.0
519,7306.0,7499.0
520,7312.0,7469.0
521,7302.0,7454.0
522,7317.0,7455.0
523,7301.0,7450.0
524,7292.0,7444.0
525,7299.0,7442.0
526,7312.0,7446.0
527,7314.0,7450.0
528,7294.0,7443.0
529,7305.0,7442.0
530,7293.0,7428.0
531,7299.0,7423.0
532,7311.0,7422.0
533,7311.0,7413.0
534,7296.0,7423.0
535,7302.0,7405.0
536,7290.0,7419.0
537,7305.0,7396.0
538,7324.0,7404.0
539,7298.0,7402.0
540,7301.0,7392.0
541,7307.0,7393.0
542,7301.0,7387.0
543,7291.0,7375.0
544,7298.0,7366.0
545,7282.0,7361.0
546,7287.0,7354.0
547,7299.0,7352.0
548,7307.0,7360.0
549,7288.0,7345.0
550,7289.0,7352.0
551,7286.0,9094.0
552,7292.0,8079.0
553,7294.0,7820.0
554,7290.0,7719.0
555,7305.0,7663.0
556,7278.0,7605.0
557,7283.0,7551.0
558,7274.0,7531.0
559,7298.0,7507.0
560,7280.0,7497.0
561,7290.0,7483.0
562,7289.0,7462.0
563,7286.0,7446.0
564,7288.0,7468.0
565,7290.0,7469.0
566,7295.0,7456.0
567,7298.0,7448.0
568,7275.0,7437.0
569,7281.0,7436.0
570,7280.0,7427.0
571,7274.0,7432.0
572,7275.0,7412.0
573,7274.0,7411.0
574,7271.0,7405.0
575,7282.0,7410.0
576,7274.0,7390.0
577,7297.0,7387.0
578,7284.0,7388.0
579,7283.0,7394.0
580,7278.0,7410.0
581,7289.0,7392.0
582,7281.0,7378.0
583,7282.0,7378.0
584,7285.0,7391.0
585,7271.0,7381.0
586,7263.0,7371.0
587,7270.0,7364.0
588,7262.0,7357.0
589,7271.0,7374.0
590,7264.0,7340.0
591,7260.0,7360.0
592,7273.0,7366.0
593,7258.0,7341.0
594,7266.0,7332.0
595,7276.0,7332.0
596,7270.0,7332.0
597,7276.0,7329.0
598,7267.0,7353.0
599,7267.0,7337.0
600,7256.0,7326.0
601,7264.0,8986.0
602,7271.0,8028.0
603,7269.0,7725.0
604,7259.0,7608.0
605,7275.0,7570.0
606,7272.0,7529.0
607,7273.0,7502.0
608,7273.0,7498.0
609,7270.0,7480.0
610,7270.0,7443.0
611,7264.0,7437.0
612,7259.0,7429.0
613,7277.0,7422.0
614,7279.0,7412.0
615,7274.0,7416.0
616,7266.0,7394.0
617,7260.0,7390.0
618,7273.0,7391.0
619,7262.0,7404.0
620,7262.0,7406.0
621,7271.0,7403.0
622,7266.0,7401.0
623,7246.0,7382.0
624,7265.0,7387.0
625,7268.0,7393.0
626,7254.0,7374.0
627,7255.0,7370.0
628,7248.0,7350.0
629,7252.0,7357.0
630,7261.0,7350.0
631,7247.0,7353.0
632,7243.0,7348.0
633,7249.0,7336.0
634,7255.0,7322.0
635,7245.0,7336.0
636,7240.0,7324.0
637,7247.0,7329.0
638,7241.0,7337.0
639,7251.0,7326.0
640,7243.0,7321.0
641,7237.0,7330.0
642,7230.0,7307.0
643,7235.0,7319.0
644,7258.0,7303.0
645,7245.0,7310.0
646,7247.0,7301.0
647,7245.0,7305.0
648,7233.0,7291.0
649,7221.0,7302.0
650,7239.0,7308.0
651,7235.0,8919.0
652,7237.0,7985.0
653,7237.0,7737.0
654,7238.0,7625.0
655,7238.0,7560.0
656,7231.0,7522.0
657,7226.0,7490.0
658,7244.0,7472.0
659,7240.0,7451.0
660,7252.0,7455.0
661,7250.0,7428.0
662,7237.0,7420.0
663,7238.0,7414.0
664,7249.0,7399.0
665,7235.0,7387.0
666,7247.0,7377.0
667,7242.0,7384.0
668,7249.0,7367.0
669,7248.0,7368.0
670,7244.0,7356.0
671,7244.0,7349.0
672,7241.0,7357.0
673,7229.0,7350.0
674,7237.0,7349.0
675,7237.0,7360.0
676,7236.0,7334.0
677,7227.0,7340.0
678,7234.0,7327.0
679,7232.0,7323.0
680,7233.0,7311.0
681,7227.0,7302.0
682,7227.0,7305.0
683,7219.0,7303.0
684,7229.0,7309.0
685,7220.0,7306.0
686,7238.0,7307.0
687,7229.0,7303.0
688,7228.0,7298.0
689,7219.0,7300.0
690,7216.0,7283.0
691,7217.0,7303.0
692,7221.0,7288.0
693,7210.0,7304.0
694,7208.0,7300.0
695,7215.0,7302.0
696,7212.0,7275.0
697,7205.0,7260.0
698,7215.0,7282.0
699,7218.0,7275.0
700,7217.0,7279.0
701,7217.0,8885.0
702,7218.0,7932.0
703,7242.0,7695.0
704,7251.0,7579.0
705,7232.0,7504.0
706,7212.0,7479.0
707,7213.0,7467.0
708,7222.0,7443.0
709,7221.0,7417.0
710,7220.0,7411.0
711,7220.0,7399.0
712,7223.0,7386.0
713,7214.0,7370.0
714,7219.0,7370.0
715,7226.0,7354.0
716,7210.0,7358.0
717,7217.0,7345.0
718,7200.0,7335.0
719,7206.0,7341.0
720,7198.0,7336.0
721,7200.0,7312.0
722,7189.0,7313.0
723,7211.0,7302.0
724,7204.0,7296.0
725,7210.0,7295.0
726,7203.0,7304.0
727,7202.0,7295.0
728,7206.0,7293.0
729,7214.0,7290.0
730,7207.0,7283.0
731,7204.0,7298.0
732,7213.0,7286.0
733,7202.0,7276.0
734,7207.0,7289.0
735,7207.0,7291.0
736,7204.0,7285.0
737,7208.0,7283.0
