iteration,PG_cost,PGGL_cost
884,6048.0,4337.0
885,6048.0,4335.0
886,6048.0,4330.0
887,6048.0,4327.0
888,6048.0,4326.0
889,6047.0,4325.0
890,6047.0,4323.0
891,6047.0,4317.0
892,6047.0,4312.0
893,6046.0,4310.0
894,6046.0,4306.0
895,6045.0,4303.0
896,6045.0,4299.0
897,6045.0,4296.0
898,6045.0,4294.0
899,6045.0,4292.0
900,6045.0,4290.0
901,6044.0,4289.0
902,6044.0,4288.0
903,6043.0,4287.0
904,6043.0,4286.0
905,6043.0,4286.0
906,6043.0,4284.0
907,6043.0,4281.0
908,6043.0,4281.0
909,6043.0,4278.0
910,6043.0,4277.0
911,6043.0,4277.0
912,6043.0,4275.0
913,6043.0,4275.0
914,6043.0,4275.0
915,6043.0,4273.0
916,6042.0,4272.0
917,6042.0,4270.0
918,6042.0,4268.0
919,6041.0,4263.0
920,6041.0,4263.0
921,6041.0,4263.0
922,6041.0,4261.0
923,6041.0,4259.0
924,6041.0,4256.0
925,6041.0,4255.0
926,6041.0,4253.0
927,6040.0,4252.0
928,6040.0,4252.0
929,6040.0,4251.0
930,6040.0,4251.0
931,6040.0,4248.0
932,6040.0,4245.0
933,6040.0,4242.0
934,6040.0,4240.0
935,6039.0,4239.0
936,6038.0,4239.0
937,6038.0,4239.0
938,6038.0,4238.0
939,6038.0,4237.0
940,6038.0,4237.0
941,6038.0,4235.0
942,6037.0,4235.0
943,6037.0,4235.0
944,6037.0,4232.0
945,6037.0,4230.0
946,6036.0,4230.0
947,6036.0,4228.0
948,6036.0,4228.0
949,6036.0,4225.0
950,6036.0,4225.0
951,6035.0,4223.0
952,6035.0,4222.0
953,6035.0,4221.0
954,6035.0,4220.0
955,6035.0,4218.0
956,6035.0,4216.0
957,6035.0,4216.0
958,6035.0,4216.0
959,6035.0,4216.0
960,6035.0,4216.0
961,6035.0,4216.0
962,6035.0,4214.0
963,6035.0,4209.0
964,6034.0,4208.0
965,6034.0,4207.0
966,6034.0,4207.0
967,6034.0,4207.0
968,6034.0,4206.0
969,6034.0,4206.0
970,6034.0,4205.0
971,6034.0,4205.0
972,6034.0,4205.0
973,6034.0,4204.0
974,6034.0,4204.0
975,6034.0,4204.0
976,6034.0,4204.0
977,6034.0,4204.0
978,6034.0,4204.0
979,6034.0,4204.0
980,6034.0,4202.0
981,6034.0,4202.0
982,6034.0,4202.0
983,6034.0,4202.0
984,6034.0,4202.0
985,6034.0,4202.0
986,6034.0,4202.0
987,6034.0,4202.0
988,6034.0,4202.0
989,6034.0,4201.0
990,6034.0,4201.0
991,6034.0,4201.0
992,6034.0,4201.0
993,6034.0,4201.0
994,6034.0,4201.0
995,6033.0,4199.0
996,6032.0,4197.0
997,6032.0,4197.0
998,6032.0,4196.0
999,6032.0,4196.0
1000,6032.0,4196.0
