iteration,PG_cost,PGGL_cost
860,65723.0,79106.0
861,65724.0,79101.0
862,65723.0,79097.0
863,65721.0,79096.0
864,65721.0,79092.0
865,65723.0,79093.0
866,65721.0,79092.0
867,65721.0,79090.0
868,65721.0,79087.0
869,65721.0,79085.0
870,65720.0,79082.0
871,65720.0,79083.0
872,65720.0,79082.0
873,65718.0,79079.0
874,65718.0,79080.0
875,65718.0,79079.0
876,65718.0,79078.0
877,65717.0,79080.0
878,65717.0,79078.0
879,65717.0,79074.0
880,65717.0,79071.0
881,65717.0,79071.0
882,65719.0,79069.0
883,65718.0,79068.0
884,65717.0,79069.0
885,65717.0,79066.0
886,65717.0,79063.0
887,65717.0,79062.0
888,65719.0,79063.0
889,65718.0,79057.0
890,65719.0,79055.0
891,65717.0,79053.0
892,65717.0,79053.0
893,65717.0,79053.0
894,65719.0,79052.0
895,65718.0,79055.0
896,65718.0,79054.0
897,65717.0,79053.0
898,65714.0,79053.0
899,65714.0,79048.0
900,65713.0,79047.0
901,65713.0,79045.0
902,65713.0,79045.0
903,65714.0,79047.0
904,65713.0,79046.0
905,65713.0,79045.0
906,65713.0,79047.0
907,65713.0,79045.0
908,65713.0,79043.0
909,65713.0,79041.0
910,65711.0,79039.0
911,65711.0,79037.0
912,65710.0,79040.0
913,65710.0,79038.0
914,65710.0,79039.0
915,65711.0,79038.0
916,65711.0,79031.0
917,65711.0,79031.0
918,65709.0,79029.0
919,65709.0,79029.0
920,65709.0,79027.0
921,65710.0,79026.0
922,65709.0,79025.0
923,65709.0,79023.0
924,65709.0,79023.0
925,65709.0,79022.0
926,65710.0,79023.0
927,65709.0,79023.0
928,65710.0,79020.0
929,65709.0,79023.0
930,65709.0,79021.0
931,65709.0,79019.0
932,65709.0,79017.0
933,65710.0,79019.0
934,65710.0,79017.0
935,65709.0,79017.0
936,65709.0,79017.0
937,65709.0,79021.0
938,65709.0,79015.0
939,65709.0,79015.0
940,65709.0,79012.0
941,65709.0,79013.0
942,65709.0,79010.0
943,65709.0,79010.0
944,65709.0,79011.0
945,65709.0,79010.0
946,65709.0,79008.0
947,65710.0,79008.0
948,65708.0,79010.0
949,65710.0,79007.0
950,65708.0,79007.0
951,65709.0,79008.0
952,65709.0,79007.0
953,65708.0,79008.0
954,65707.0,79005.0
955,65707.0,79005.0
956,65707.0,79004.0
957,65707.0,79002.0
958,65707.0,79001.0
959,65707.0,79001.0
960,65707.0,79000.0
961,65707.0,79000.0
962,65708.0,79000.0
963,65706.0,78999.0
964,65706.0,78998.0
965,65704.0,78997.0
966,65704.0,78995.0
967,65704.0,78997.0
968,65704.0,78995.0
969,65704.0,78993.0
970,65705.0,78995.0
971,65704.0,78992.0
972,65702.0,78992.0
973,65704.0,78990.0
974,65702.0,78990.0
975,65702.0,78992.0
976,65702.0,78988.0
977,65704.0,78991.0
978,65704.0,78988.0
979,65702.0,78988.0
980,65704.0,78987.0
981,65702.0,78988.0
982,65701.0,78987.0
983,65701.0,78988.0
984,65701.0,78989.0
985,65701.0,78987.0
986,65701.0,78987.0
987,65701.0,78987.0
988,65701.0,78986.0
989,65700.0,78985.0
990,65700.0,78986.0
991,65700.0,78986.0
992,65700.0,78984.0
993,65700.0,78985.0
994,65700.0,78983.0
995,65700.0,78982.0
996,65701.0,78982.0
997,65700.0,78980.0
998,65700.0,78979.0
999,65700.0,78980.0
1000,65700.0,78979.0
