iteration,PG_cost,PGGL_cost
945,4997.0,4660.0
946,4998.0,4660.0
947,4999.0,4659.0
948,4997.0,4659.0
949,4997.0,4662.0
950,4997.0,4659.0
951,4997.0,4657.0
952,4997.0,4658.0
953,4997.0,4660.0
954,4997.0,4658.0
955,5000.0,4656.0
956,4998.0,4656.0
957,4997.0,4656.0
958,4997.0,4658.0
959,4998.0,4657.0
960,4999.0,4657.0
961,4997.0,4657.0
962,4997.0,4655.0
963,4997.0,4655.0
964,4998.0,4655.0
965,4998.0,4657.0
966,4998.0,4657.0
967,4997.0,4658.0
968,4997.0,4660.0
969,4997.0,4659.0
970,4997.0,4657.0
971,4997.0,4655.0
972,4997.0,4656.0
973,4997.0,4655.0
974,4997.0,4653.0
975,4997.0,4654.0
976,4997.0,4653.0
977,4997.0,4656.0
978,4997.0,4655.0
979,4997.0,4653.0
980,4997.0,4653.0
981,4999.0,4653.0
982,4999.0,4654.0
983,4999.0,4650.0
984,4998.0,4650.0
985,4998.0,4653.0
986,4998.0,4650.0
987,4998.0,4650.0
988,4998.0,4651.0
989,4997.0,4651.0
990,4997.0,4650.0
991,4997.0,4656.0
992,4997.0,4652.0
993,4997.0,4650.0
994,4997.0,4651.0
995,4997.0,4652.0
996,4998.0,4651.0
997,4997.0,4649.0
998,4997.0,4649.0
999,4997.0,4651.0
1000,4997.0,4652.0
