iteration,PG_cost,PGGL_cost
556,191.0,192.0
557,191.0,192.0
558,191.0,192.0
559,191.0,191.0
560,191.0,191.0
561,191.0,191.0
562,191.0,191.0
563,191.0,191.0
564,191.0,191.0
565,191.0,191.0
566,191.0,191.0
567,191.0,191.0
568,191.0,191.0
569,191.0,191.0
570,191.0,191.0
571,191.0,191.0
572,191.0,191.0
573,191.0,191.0
574,191.0,191.0
575,191.0,191.0
576,191.0,191.0
577,191.0,191.0
578,191.0,191.0
579,191.0,191.0
580,191.0,191.0
581,191.0,191.0
582,191.0,191.0
583,191.0,191.0
584,191.0,191.0
585,191.0,191.0
586,191.0,191.0
587,191.0,191.0
588,191.0,191.0
589,191.0,191.0
590,191.0,191.0
591,191.0,191.0
592,191.0,191.0
593,191.0,191.0
594,191.0,191.0
595,191.0,191.0
596,191.0,191.0
597,191.0,191.0
598,191.0,191.0
599,191.0,191.0
600,191.0,191.0
601,191.0,226.0
602,191.0,206.0
603,191.0,197.0
604,191.0,196.0
605,191.0,194.0
606,191.0,193.0
607,191.0,192.0
608,191.0,191.0
609,191.0,191.0
610,191.0,191.0
611,191.0,191.0
612,191.0,191.0
613,191.0,191.0
614,191.0,191.0
615,191.0,191.0
616,191.0,191.0
617,191.0,191.0
618,191.0,191.0
619,191.0,191.0
620,191.0,191.0
621,191.0,191.0
622,191.0,191.0
623,191.0,191.0
624,191.0,191.0
625,191.0,191.0
626,191.0,191.0
627,191.0,191.0
628,191.0,191.0
629,191.0,191.0
630,191.0,191.0
631,191.0,191.0
632,191.0,191.0
633,191.0,191.0
634,191.0,191.0
635,191.0,191.0
636,191.0,191.0
637,191.0,191.0
638,191.0,191.0
639,191.0,191.0
640,191.0,191.0
641,191.0,191.0
642,191.0,191.0
643,191.0,191.0
644,191.0,191.0
645,191.0,191.0
646,191.0,191.0
647,191.0,191.0
648,191.0,191.0
649,191.0,191.0
650,191.0,191.0
651,191.0,222.0
652,191.0,207.0
653,191.0,200.0
654,191.0,195.0
655,191.0,193.0
656,191.0,191.0
657,191.0,191.0
658,191.0,191.0
659,191.0,191.0
660,191.0,191.0
661,191.0,191.0
662,191.0,191.0
663,191.0,191.0
664,191.0,191.0
665,191.0,191.0
666,191.0,191.0
667,191.0,191.0
668,191.0,191.0
669,191.0,191.0
670,191.0,191.0
671,191.0,191.0
672,191.0,191.0
673,191.0,191.0
674,191.0,191.0
675,191.0,191.0
676,191.0,191.0
677,191.0,191.0
678,191.0,191.0
679,191.0,191.0
680,191.0,191.0
681,191.0,191.0
682,191.0,191.0
683,191.0,191.0
684,191.0,191.0
685,191.0,191.0
686,191.0,191.0
687,191.0,191.0
688,191.0,191.0
689,191.0,191.0
690,191.0,191.0
691,191.0,191.0
692,191.0,191.0
693,191.0,191.0
694,191.0,191.0
695,191.0,191.0
696,191.0,191.0
697,191.0,191.0
698,191.0,191.0
699,191.0,191.0
700,191.0,191.0
701,191.0,235.0
702,191.0,212.0
703,191.0,203.0
704,191.0,196.0
705,191.0,193.0
706,191.0,192.0
707,191.0,192.0
708,191.0,191.0
709,191.0,191.0
710,191.0,191.0
711,191.0,191.0
712,191.0,191.0
713,191.0,191.0
714,191.0,191.0
715,191.0,191.0
716,191.0,191.0
717,191.0,191.0
718,191.0,191.0
719,191.0,191.0
720,191.0,191.0
721,191.0,191.0
722,191.0,191.0
723,191.0,191.0
724,191.0,191.0
725,191.0,191.0
726,191.0,191.0
727,191.0,191.0
728,191.0,191.0
729,191.0,191.0
730,191.0,191.0
731,191.0,191.0
732,191.0,191.0
733,191.0,191.0
734,191.0,191.0
735,191.0,191.0
736,191.0,191.0
737,191.0,191.0
738,191.0,191.0
739,191.0,191.0
740,191.0,191.0
741,191.0,191.0
742,191.0,191.0
743,191.0,191.0
744,191.0,191.0
745,191.0,191.0
746,191.0,191.0
747,191.0,191.0
748,191.0,191.0
749,191.0,191.0
750,191.0,191.0
751,191.0,222.0
752,191.0,206.0
753,191.0,199.0
754,191.0,194.0
755,191.0,192.0
756,191.0,192.0
757,191.0,192.0
758,191.0,191.0
759,191.0,191.0
760,191.0,191.0
761,191.0,191.0
762,191.0,191.0
763,191.0,191.0
764,191.0,191.0
765,191.0,191.0
766,191.0,191.0
767,191.0,191.0
768,191.0,191.0
769,191.0,191.0
770,191.0,191.0
771,191.0,191.0
772,191.0,191.0
773,191.0,191.0
774,191.0,191.0
775,191.0,191.0
776,191.0,191.0
